published_utc,run_date,comp,fixture_id,kickoff_utc,league,home,away,model,p_HOME_WIN,p_DRAW,p_AWAY_WIN,p_OVER_1_5,p_OVER_2_5,p_UNDER_2_5,p_UNDER_3_5,p_BTTS,p_GOALS_1_3,p_GOALS_2_3,p_UPSET,backed
2026-09-19T07:48:19Z,2026-09-19,leagues,1584009,2026-09-19T12:00:00Z,Germany_3_Liga,Stuttgart II,SSV Jahn Regensburg,v3/binary,0.5006,0.1495,0.3499,0.8628,0.7233,0.2904,0.4797,0.7370,0.4084,0.2728,0.1911,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,leagues,1493700,2026-09-19T23:30:00Z,USL_Championship,Tampa Bay Rowdies,Birmingham Legion,v3/binary,0.6080,0.2472,0.1448,0.8842,0.7787,0.2098,0.3947,0.6817,0.3785,0.3246,0.0788,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,leagues,1555706,2026-09-19T10:00:00Z,J3_League,Thespakusatsu Gunma,Kochi United,v3/binary,0.4273,0.1100,0.4627,0.6104,0.4508,0.5491,0.8439,0.4247,0.7274,0.3134,0.3469,
2026-09-19T07:48:19Z,2026-09-19,leagues,1557416,2026-09-19T11:30:00Z,Premier_League,Tottenham,Aston Villa,v3/binary,0.4872,0.2444,0.2684,0.8002,0.6128,0.3770,0.6751,0.7177,0.6764,0.4846,0.3043,
2026-09-19T07:48:19Z,2026-09-19,leagues,1552772,2026-09-19T18:45:00Z,Ligue_1,Toulouse,Le Havre,v3/binary,0.4597,0.3537,0.1865,0.7615,0.5058,0.4837,0.5724,0.6255,0.5586,0.4168,0.1576,
2026-09-19T07:48:19Z,2026-09-19,leagues,1584420,2026-09-19T17:00:00Z,Super_Lig_Turkey,Trabzonspor,Galatasaray,v3/binary,0.4421,0.2297,0.3282,0.8265,0.6777,0.3176,0.6035,0.7961,0.6486,0.4794,0.2633,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,leagues,1638085,2026-09-19T12:00:00Z,Veikkausliiga_Finland,Turku PS,Ilves,v3/binary,0.4136,0.2161,0.3703,0.8270,0.6046,0.3873,0.5897,0.6066,0.6183,0.4635,0.1629,
2026-09-19T07:48:19Z,2026-09-19,leagues,1550135,2026-09-19T13:00:00Z,Serie_A_Italy,Udinese,Cagliari,v3/binary,0.3992,0.2067,0.3941,0.5609,0.3630,0.6201,0.8845,0.3766,0.7698,0.4607,0.4517,
2026-09-19T07:48:19Z,2026-09-19,leagues,1493150,2026-09-19T19:45:00Z,Liga_Profesional_Argentina,Union Santa Fe,Independiente,v3/binary,0.4134,0.1650,0.4216,0.5818,0.3720,0.6365,0.9111,0.3442,0.8031,0.4521,0.4734,
2026-09-19T07:48:19Z,2026-09-19,leagues,1497707,2026-09-19T11:00:00Z,Superettan,United Nordic,Landskrona BoIS,v3/binary,0.2677,0.4635,0.2688,0.8467,0.4528,0.5357,0.6850,0.7216,0.6127,0.5525,0.4827,
2026-09-19T07:48:19Z,2026-09-19,leagues,1565261,2026-09-19T17:30:00Z,Romania_Liga1,Universitatea Craiova,FCSB,v3/binary,0.6296,0.2948,0.0756,0.7610,0.5986,0.3977,0.4791,0.4429,0.4352,0.3181,0.2613,
2026-09-19T07:48:19Z,2026-09-19,leagues,1556078,2026-09-19T09:30:00Z,J1_League,Urawa,Tokyo Verdy,v3/binary,0.6343,0.2881,0.0776,0.5858,0.2759,0.7352,0.7999,0.3472,0.5242,0.3167,0.0748,
2026-09-19T07:48:19Z,2026-09-19,leagues,1497712,2026-09-19T13:00:00Z,Superettan,Varbergs BoIS FC,IK brage,v3/binary,0.6506,0.2203,0.1290,0.7677,0.6709,0.3274,0.7263,0.6053,0.6201,0.4917,0.3257,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,leagues,1492388,2026-09-19T23:30:00Z,Serie_A_Brazil,Vasco DA Gama,Coritiba,v3/binary,0.4522,0.2659,0.2819,0.6816,0.4896,0.5091,0.6800,0.4062,0.4902,0.4024,0.0948,
2026-09-19T07:48:19Z,2026-09-19,leagues,1494288,2026-09-19T13:00:00Z,Allsvenskan,Vasteras SK FK,Malmo FF,v3/binary,0.2527,0.1564,0.5908,0.8881,0.6230,0.3946,0.6745,0.5811,0.6825,0.5961,0.3979,
2026-09-19T07:48:19Z,2026-09-19,leagues,1550136,2026-09-19T18:45:00Z,Serie_A_Italy,Venezia,Lazio,v3/binary,0.2170,0.3268,0.4638,0.8223,0.4206,0.5567,0.7909,0.4459,0.7472,0.6243,0.1668,DRAW
2026-09-19T07:48:19Z,2026-09-19,leagues,1606661,2026-09-19T10:00:00Z,J2_League,Ventforet Kofu,Tokushima Vortis,v3/binary,0.2684,0.2960,0.4356,0.5870,0.2836,0.7140,0.7662,0.3974,0.6523,0.3531,0.3692,
2026-09-19T07:48:19Z,2026-09-19,leagues,1574740,2026-09-19T12:45:00Z,Championnat_National,Versailles,Quevilly,v3/binary,0.5520,0.3053,0.1427,0.5770,0.4655,0.5316,0.6340,0.3944,0.4905,0.3268,0.3435,
2026-09-19T07:48:19Z,2026-09-19,leagues,1575168,2026-09-19T16:30:00Z,Germany_Bundesliga,VfB Stuttgart,Borussia Dortmund,v3/binary,0.4143,0.2713,0.3144,0.8604,0.6259,0.4030,0.5677,0.6098,0.4780,0.3378,0.3138,
2026-09-19T07:48:19Z,2026-09-19,leagues,1551805,2026-09-19T14:30:00Z,Eerste_Divisie,Vitesse,Jong PSV U21,v3/binary,0.4262,0.2082,0.3656,0.6691,0.4827,0.5065,0.7453,0.4113,0.7108,0.4640,0.3629,
2026-09-19T07:48:19Z,2026-09-19,leagues,1567908,2026-09-19T13:30:00Z,Austrian_2_Liga,Voitsberg,Austria Salzburg,v3/binary,0.2126,0.4285,0.3589,0.8275,0.4226,0.5877,0.7597,0.5996,0.6674,0.5450,0.2512,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,leagues,1553876,2026-09-19T15:00:00Z,Serbia_SuperLiga,Vojvodina,IMT Novi Beograd,v3/binary,0.5353,0.3326,0.1321,0.6281,0.4814,0.5514,0.7332,0.4287,0.5722,0.4091,0.1769,
2026-09-19T07:48:19Z,2026-09-19,leagues,1638100,2026-09-19T14:00:00Z,Veikkausliiga_Finland,VPS,KuPS,v3/binary,0.3239,0.1833,0.4928,0.7907,0.5230,0.4676,0.6853,0.6883,0.6554,0.4714,0.1962,
2026-09-19T07:48:19Z,2026-09-19,leagues,1556079,2026-09-19T09:30:00Z,J1_League,V-varen Nagasaki,Cerezo Osaka,v3/binary,0.1707,0.2696,0.5597,0.9098,0.5783,0.4452,0.6393,0.6756,0.5891,0.5551,0.2547,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,leagues,1563766,2026-09-19T11:30:00Z,League_Two,Walsall,Port Vale,v3/binary,0.3413,0.2876,0.3711,0.7009,0.5554,0.4561,0.7284,0.5174,0.5630,0.4273,0.4489,
2026-09-19T07:48:19Z,2026-09-19,leagues,1575172,2026-09-19T13:30:00Z,Germany_Bundesliga,Werder Bremen,FC Augsburg,v3/binary,0.3196,0.2212,0.4592,0.9494,0.6913,0.3554,0.5099,0.7733,0.4890,0.4373,0.3170,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,leagues,1564318,2026-09-19T14:00:00Z,League_One,Wigan,Wycombe,v3/binary,0.4065,0.2288,0.3647,0.8014,0.6024,0.3922,0.7403,0.4789,0.6113,0.5238,0.3280,
2026-09-19T07:48:19Z,2026-09-19,leagues,1552175,2026-09-19T19:00:00Z,Eredivisie,Willem II,Fortuna Sittard,v3/binary,0.2681,0.1717,0.5602,0.8916,0.5853,0.4093,0.8098,0.6701,0.7534,0.6108,0.3950,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,leagues,1563178,2026-09-19T14:00:00Z,Championship,Wrexham,Southampton,v3/binary,0.2511,0.3104,0.4385,0.9020,0.6713,0.3235,0.5714,0.7198,0.5091,0.4608,0.2175,
2026-09-19T07:48:19Z,2026-09-19,leagues,1606660,2026-09-19T10:00:00Z,J2_League,Yokohama FC,Imabari,v3/binary,0.7197,0.2381,0.0679,0.7119,0.4844,0.5170,0.6848,0.5391,0.6488,0.3898,0.0754,HOME_WIN
2026-09-19T07:48:19Z,2026-09-19,leagues,1556080,2026-09-19T10:30:00Z,J1_League,Yokohama F. Marinos,Mito Hollyhock,v3/binary,0.5236,0.1423,0.3341,0.7954,0.5068,0.5226,0.7399,0.3570,0.6651,0.4890,0.3957,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,leagues,1551566,2026-09-19T16:00:00Z,Slovak_SuperLiga,Zemplín Michalovce,Dukla Banská Bystrica,v3/binary,0.5147,0.1571,0.3282,0.9500,0.6636,0.3179,0.6831,0.5227,0.6606,0.6221,0.3104,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,leagues,1551568,2026-09-19T16:00:00Z,Slovak_SuperLiga,Žilina,AS Trencin,v3/binary,0.7508,0.0605,0.2179,0.7775,0.7060,0.2876,0.4151,0.5825,0.4234,0.2615,0.2382,HOME_WIN
2026-09-19T07:48:19Z,2026-09-19,cups,1638891,2026-09-19T14:00:00Z,FA_Cup_England,AFC Emley,Spennymoor Town,v3/binary,0.4408,0.1044,0.4548,0.6408,0.4173,0.5518,0.7682,0.3524,0.7436,0.3133,0.2728,
2026-09-19T07:48:19Z,2026-09-19,cups,1638678,2026-09-19T14:00:00Z,FA_Cup_England,AFC Rushden & Diamonds,Peterborough Sports,v3/binary,0.1817,0.3950,0.4233,0.6832,0.4954,0.4774,0.7267,0.4162,0.6786,0.5471,0.1363,
2026-09-19T07:48:19Z,2026-09-19,cups,1638679,2026-09-19T14:00:00Z,FA_Cup_England,AFC Telford United,Worksop Town,v3/binary,0.5107,0.2242,0.2651,0.8997,0.8950,0.2208,0.3886,0.7596,0.3613,0.2947,0.2782,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638799,2026-09-19T14:00:00Z,FA_Cup_England,AFC Totton,Gloucester City,v3/binary,0.5430,0.3083,0.1487,0.9500,0.5112,0.4716,0.5783,0.6492,0.6007,0.5320,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638680,2026-09-19T14:00:00Z,FA_Cup_England,Alvechurch,Racing Club Warwick,v3/binary,0.5722,0.1483,0.2795,0.9132,0.8065,0.2325,0.5103,0.7140,0.5385,0.4604,0.4167,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638681,2026-09-19T14:00:00Z,FA_Cup_England,Anstey Nomads,Newcastle Town,v3/binary,0.6377,0.2200,0.1423,0.9190,0.6446,0.2968,0.4486,0.6366,0.4364,0.3885,0.1334,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638682,2026-09-19T14:00:00Z,FA_Cup_England,Atherton Collieries,Prescot Cables,v3/binary,0.4030,0.2950,0.3021,0.7650,0.6246,0.3447,0.5779,0.6454,0.5997,0.3893,0.2741,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638800,2026-09-19T14:00:00Z,FA_Cup_England,Aveley,Brentwood Town,v3/binary,0.5268,0.1619,0.3113,0.6942,0.6470,0.2915,0.7439,0.4178,0.6563,0.4397,0.2986,
2026-09-19T07:48:19Z,2026-09-19,cups,1638801,2026-09-19T14:00:00Z,FA_Cup_England,Barton Town Old Boys,Boldmere St. Michaels,v3/binary,0.3162,0.1837,0.5001,0.8066,0.6184,0.3672,0.5853,0.6215,0.5676,0.4196,0.3026,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638683,2026-09-19T14:00:00Z,FA_Cup_England,Bedford Town,King's Lynn Town,v3/binary,0.1982,0.3855,0.4163,0.6909,0.4952,0.5095,0.7623,0.4995,0.6799,0.4631,0.2658,
2026-09-19T07:48:19Z,2026-09-19,cups,1637503,2026-09-19T19:00:00Z,Taca_de_Portugal,Beira-Mar,CF Os Belenenses,v3/binary,0.2578,0.1178,0.6244,0.8301,0.5851,0.4531,0.8220,0.3351,0.6914,0.5728,0.2968,
2026-09-19T07:48:19Z,2026-09-19,cups,1638684,2026-09-19T14:00:00Z,FA_Cup_England,Berkhamsted,Hendon,v3/binary,0.7610,0.1067,0.1323,0.9500,0.7723,0.1543,0.6296,0.4444,0.6202,0.5407,0.2043,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638685,2026-09-19T14:00:00Z,FA_Cup_England,Billericay Town,Enfield Town,v3/binary,0.6538,0.0981,0.2481,0.7153,0.6542,0.3379,0.5854,0.4402,0.5127,0.3381,0.1501,
2026-09-19T07:48:19Z,2026-09-19,cups,1638686,2026-09-19T14:00:00Z,FA_Cup_England,Bishop's Cleeve,Tadley Calleva,v3/binary,0.5898,0.0938,0.3164,0.9059,0.7706,0.2196,0.4134,0.4784,0.3703,0.3601,0.1744,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638687,2026-09-19T14:00:00Z,FA_Cup_England,Brackley Town,AFC Portchester,v3/binary,0.5445,0.3342,0.1213,0.8882,0.5250,0.4129,0.4234,0.7164,0.3956,0.3726,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638802,2026-09-19T14:00:00Z,FA_Cup_England,Bradford (Park Avenue),Lancaster City,v3/binary,0.3002,0.1261,0.5737,0.6911,0.5249,0.4489,0.6308,0.4426,0.4704,0.2665,0.3142,
2026-09-19T07:48:19Z,2026-09-19,cups,1638688,2026-09-19T14:00:00Z,FA_Cup_England,Bromsgrove Sporting,Leek Town,v3/binary,0.5047,0.2631,0.2321,0.8597,0.5691,0.3936,0.7239,0.5452,0.6918,0.5737,0.1420,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638689,2026-09-19T14:00:00Z,FA_Cup_England,Bury,Workington,v3/binary,0.5656,0.1253,0.3092,0.8846,0.5465,0.4113,0.6266,0.5330,0.6098,0.5177,0.2133,ASIAN_OVER_1_75
2026-09-19T07:48:19Z,2026-09-19,cups,1638690,2026-09-19T14:00:00Z,FA_Cup_England,Buxton,Ashton United,v3/binary,0.5350,0.3199,0.1451,0.9500,0.6006,0.3714,0.6275,0.6068,0.6261,0.5726,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638803,2026-09-19T14:00:00Z,FA_Cup_England,Cambridge City,Buckhurst Hill,v3/binary,0.8559,0.0758,0.1038,0.8312,0.5428,0.4296,0.5876,0.5348,0.5674,0.4336,0.1414,HOME_WIN
2026-09-19T07:48:19Z,2026-09-19,cups,1638804,2026-09-19T14:00:00Z,FA_Cup_England,Canvey Island,Chelmsford City,v3/binary,0.4812,0.1019,0.4169,0.8136,0.4155,0.5501,0.7885,0.3595,0.7501,0.5895,0.0870,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1619904,2026-09-19T13:00:00Z,Taca_de_Portugal,Castro Daire,Portimonense,v3/binary,0.1239,0.0888,0.7874,0.8539,0.9275,0.2566,0.7062,0.6710,0.6899,0.5483,0.2602,OVER_2_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638691,2026-09-19T14:00:00Z,FA_Cup_England,Chertsey Town,Greenwich Borough,v3/binary,0.4542,0.1105,0.4353,0.9358,0.7695,0.2145,0.3772,0.7333,0.3545,0.3772,0.3316,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638805,2026-09-19T14:00:00Z,FA_Cup_England,Chesham United,Ware,v3/binary,0.4180,0.3383,0.2437,0.6947,0.4832,0.5041,0.5230,0.3955,0.4059,0.2595,0.3657,
2026-09-19T07:48:19Z,2026-09-19,cups,1638693,2026-09-19T14:00:00Z,FA_Cup_England,Cirencester Town,Farnham Town,v3/binary,0.2200,0.3808,0.3993,0.8212,0.6046,0.3393,0.4543,0.4211,0.3869,0.3357,0.4582,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638806,2026-09-19T14:00:00Z,FA_Cup_England,Cray Wanderers,Maidstone Utd,v3/binary,0.3467,0.1860,0.4672,0.6404,0.3817,0.6078,0.8144,0.3101,0.7958,0.6151,0.1897,
2026-09-19T07:48:19Z,2026-09-19,cups,1638807,2026-09-19T14:00:00Z,FA_Cup_England,Dartford,Hayes & Yeading United,v3/binary,0.3679,0.2563,0.3758,0.9255,0.6353,0.3644,0.4650,0.6853,0.4012,0.3856,0.2781,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638694,2026-09-19T14:00:00Z,FA_Cup_England,Dorchester Town,Oxford City,v3/binary,0.3939,0.1072,0.4990,0.8760,0.7347,0.2662,0.4308,0.4178,0.4109,0.2658,0.3730,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638695,2026-09-19T14:00:00Z,FA_Cup_England,Dover,Folkestone Invicta,v3/binary,0.4253,0.1712,0.4034,0.8323,0.8454,0.2702,0.3956,0.6530,0.3912,0.2499,0.3031,OVER_2_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638808,2026-09-19T14:00:00Z,FA_Cup_England,Dulwich Hamlet,Welling United,v3/binary,0.2879,0.3079,0.4042,0.6632,0.4638,0.5233,0.6805,0.5838,0.6865,0.2802,0.2809,
2026-09-19T07:48:19Z,2026-09-19,cups,1638696,2026-09-19T14:00:00Z,FA_Cup_England,Dunston UTS,Scarborough Athletic,v3/binary,0.5264,0.2174,0.2561,0.8124,0.4684,0.4918,0.6949,0.5238,0.6785,0.5773,0.3398,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638697,2026-09-19T14:00:00Z,FA_Cup_England,Eastbourne Borough,Windsor,v3/binary,0.4976,0.0949,0.4075,0.8183,0.7006,0.2430,0.5984,0.4273,0.5594,0.4346,0.2512,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638699,2026-09-19T14:00:00Z,FA_Cup_England,Frome Town,Plymouth Parkway,v3/binary,0.4189,0.2081,0.3731,0.9500,0.7026,0.2516,0.3602,0.5944,0.3808,0.3788,0.2996,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638700,2026-09-19T14:00:00Z,FA_Cup_England,Gorleston,Bury Town,v3/binary,0.2566,0.4834,0.2600,0.7719,0.5072,0.4531,0.3997,0.6186,0.3507,0.2643,0.0779,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638701,2026-09-19T14:00:00Z,FA_Cup_England,Halesowen Town,Mickleover Sports,v3/binary,0.4137,0.2256,0.3607,0.6647,0.4723,0.5237,0.6864,0.4057,0.6182,0.3783,0.1011,
2026-09-19T07:48:19Z,2026-09-19,cups,1638892,2026-09-19T14:00:00Z,FA_Cup_England,Hampton & Richmond,Crowborough Athletic,v3/binary,0.5046,0.1307,0.3647,0.7324,0.5223,0.4347,0.6525,0.5261,0.6294,0.4062,0.1922,
2026-09-19T07:48:19Z,2026-09-19,cups,1639779,2026-09-19T14:00:00Z,FA_Cup_England,Hanwell Town,Burgess Hill Town,v3/binary,0.4584,0.1636,0.3779,0.7144,0.5169,0.4634,0.6756,0.5154,0.6662,0.3915,0.2146,
2026-09-19T07:48:19Z,2026-09-19,cups,1638702,2026-09-19T14:00:00Z,FA_Cup_England,Harborough Town,Rushall Olympic,v3/binary,0.6151,0.3224,0.0625,0.7586,0.6152,0.3689,0.5089,0.5544,0.3768,0.3449,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638703,2026-09-19T14:00:00Z,FA_Cup_England,Harleston Town,Real Bedford,v3/binary,0.4477,0.1964,0.3559,0.8556,0.6410,0.3027,0.4488,0.5963,0.4157,0.3805,0.2555,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638704,2026-09-19T14:00:00Z,FA_Cup_England,Heaton Stannington,Trafford,v3/binary,0.5353,0.1261,0.3386,0.7617,0.6358,0.3187,0.7957,0.5155,0.7600,0.5883,0.2516,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638809,2026-09-19T14:00:00Z,FA_Cup_England,Hebburn Town,Guiseley AFC,v3/binary,0.5500,0.0981,0.3519,0.6521,0.5064,0.4643,0.7539,0.3958,0.7226,0.4235,0.2891,
2026-09-19T07:48:19Z,2026-09-19,cups,1638705,2026-09-19T14:00:00Z,FA_Cup_England,Hednesford Town,Coventry United,v3/binary,0.6386,0.2663,0.0951,0.7795,0.5736,0.4267,0.4320,0.4834,0.3359,0.2834,0.1664,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638810,2026-09-19T14:00:00Z,FA_Cup_England,Hemel Hempstead Town,Wingate & Finchley,v3/binary,0.5211,0.2707,0.2082,0.7859,0.6919,0.3325,0.5071,0.5432,0.4147,0.3174,0.2704,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,cups,1638811,2026-09-19T14:00:00Z,FA_Cup_England,Hitchin Town,Leiston,v3/binary,0.2572,0.2998,0.4430,0.8770,0.5428,0.4292,0.6187,0.7082,0.6247,0.5428,0.3793,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1619905,2026-09-19T10:00:00Z,Taca_de_Portugal,Imortal Albufeira,Tondela,v3/binary,0.1335,0.2010,0.6655,0.7739,0.6310,0.3943,0.6598,0.5141,0.6107,0.4301,0.2003,
2026-09-19T07:48:19Z,2026-09-19,cups,1638812,2026-09-19T14:00:00Z,FA_Cup_England,Kettering Town,Quorn,v3/binary,0.7896,0.1107,0.0856,0.9500,0.8640,0.1759,0.4944,0.6399,0.5199,0.5033,0.2112,OVER_2_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638706,2026-09-19T14:00:00Z,FA_Cup_England,Kingstonian,Leatherhead,v3/binary,0.5044,0.1739,0.3217,0.8637,0.5119,0.4608,0.5247,0.4758,0.5557,0.4029,0.2433,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638707,2026-09-19T14:00:00Z,FA_Cup_England,Leamington,Gainsborough Trinity,v3/binary,0.4425,0.2598,0.2976,0.6426,0.4778,0.5387,0.7894,0.4050,0.7248,0.4558,0.3223,
2026-09-19T07:48:19Z,2026-09-19,cups,1638708,2026-09-19T14:00:00Z,FA_Cup_England,Lower Breck,Chester,v3/binary,0.3356,0.2541,0.4103,0.8798,0.5686,0.3959,0.6080,0.6136,0.6353,0.5440,0.1326,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1636841,2026-09-19T17:00:00Z,Taca_de_Portugal,Mafra,Tirsense,v3/binary,0.6256,0.0554,0.3190,0.7327,0.6453,0.3785,0.6990,0.3748,0.6479,0.4216,0.2106,
2026-09-19T07:48:19Z,2026-09-19,cups,1638709,2026-09-19T14:00:00Z,FA_Cup_England,Maidenhead,Ebbsfleet United,v3/binary,0.5179,0.2863,0.1958,0.8612,0.4762,0.4976,0.7892,0.4663,0.7533,0.6021,0.3008,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638710,2026-09-19T14:00:00Z,FA_Cup_England,Marine,Radcliffe,v3/binary,0.5207,0.1017,0.3776,0.9500,0.8423,0.2685,0.4209,0.7335,0.3840,0.4227,0.2257,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638711,2026-09-19T14:00:00Z,FA_Cup_England,Merthyr Town,Truro City,v3/binary,0.3650,0.3194,0.3156,0.8644,0.4471,0.5271,0.7357,0.5586,0.6698,0.5575,0.2717,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638712,2026-09-19T14:00:00Z,FA_Cup_England,Morecambe,Southport,v3/binary,0.5288,0.1630,0.3081,0.8184,0.5586,0.4130,0.6180,0.6057,0.6099,0.4564,0.3992,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1637513,2026-09-19T13:00:00Z,Taca_de_Portugal,Naval 1893,Felgueiras 1932,v3/binary,0.3267,0.1170,0.5563,0.6868,0.4938,0.5309,0.6349,0.3509,0.5929,0.3565,0.2433,
2026-09-19T07:48:19Z,2026-09-19,cups,1638813,2026-09-19T14:00:00Z,FA_Cup_England,Needham Market,Braintree,v3/binary,0.5327,0.1621,0.3052,0.6469,0.4714,0.5301,0.7162,0.3615,0.5847,0.3605,0.3239,
2026-09-19T07:48:19Z,2026-09-19,cups,1638615,2026-09-19T17:00:00Z,Taca_de_Portugal,O Elvas,União de Leiria,v3/binary,0.1132,0.2684,0.6184,0.8833,0.6251,0.3580,0.7256,0.5492,0.6323,0.5403,0.0500,ASIAN_OVER_2_0
2026-09-19T07:48:19Z,2026-09-19,cups,1636842,2026-09-19T16:00:00Z,Taca_de_Portugal,Oliveirense,Penafiel,v3/binary,0.3732,0.3109,0.3159,0.9024,0.6034,0.4204,0.7493,0.7120,0.6611,0.5774,0.2974,
2026-09-19T07:48:19Z,2026-09-19,cups,1638814,2026-09-19T14:00:00Z,FA_Cup_England,Pagham,Hanworth Villa,v3/binary,0.3709,0.2363,0.3928,0.9097,0.8368,0.1547,0.3069,0.7023,0.2967,0.2432,0.1923,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638713,2026-09-19T14:00:00Z,FA_Cup_England,Redcar Athletic,Macclesfield,v3/binary,0.3012,0.1516,0.5472,0.7038,0.5333,0.4573,0.5798,0.3263,0.5417,0.3749,0.2623,
2026-09-19T07:48:19Z,2026-09-19,cups,1638715,2026-09-19T14:00:00Z,FA_Cup_England,Redditch United,Evesham United,v3/binary,0.5415,0.2930,0.1655,0.8178,0.6144,0.3508,0.4344,0.6275,0.4584,0.3028,0.2489,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638730,2026-09-19T14:00:00Z,FA_Cup_England,Rylands,Chorley,v3/binary,0.3295,0.1135,0.5569,0.7512,0.4929,0.4863,0.5994,0.3810,0.5658,0.3401,0.3775,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1637521,2026-09-19T14:30:00Z,Taca_de_Portugal,Salgueiros,Feirense,v3/binary,0.1534,0.1873,0.6593,0.7524,0.5821,0.4376,0.6869,0.4697,0.5985,0.4205,0.3094,
2026-09-19T07:48:19Z,2026-09-19,cups,1638716,2026-09-19T14:00:00Z,FA_Cup_England,Salisbury,Taunton Town,v3/binary,0.5431,0.2423,0.2145,0.9500,0.8562,0.1663,0.4666,0.7509,0.4967,0.5413,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638717,2026-09-19T14:00:00Z,FA_Cup_England,Slimbridge,Hungerford Town,v3/binary,0.4340,0.2635,0.3026,0.7611,0.4806,0.4907,0.6760,0.4640,0.6661,0.5516,0.2966,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638718,2026-09-19T14:00:00Z,FA_Cup_England,Slough Town,Chatham Town,v3/binary,0.4998,0.2066,0.2936,0.8590,0.6027,0.3847,0.6941,0.5167,0.6816,0.5727,0.1889,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638721,2026-09-19T14:00:00Z,FA_Cup_England,South Shields,Witton Albion,v3/binary,0.7435,0.0552,0.2013,0.9500,0.8582,0.2465,0.3794,0.6805,0.3549,0.3299,0.1815,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638722,2026-09-19T14:00:00Z,FA_Cup_England,Spalding United,Hanley Town,v3/binary,0.3866,0.3655,0.2479,0.6640,0.4672,0.4934,0.7401,0.4167,0.6030,0.4744,0.1682,
2026-09-19T07:48:19Z,2026-09-19,cups,1638723,2026-09-19T14:00:00Z,FA_Cup_England,Stafford Rangers,Hereford,v3/binary,0.2046,0.2572,0.5382,0.6378,0.4133,0.5313,0.7616,0.4724,0.7437,0.3331,0.4257,
